,name,year,rating,metascore,vote,imdb_id,poster,genre,certificate,runtime,director_actor,story,imdbId,movieId,tmdbId,title,genres
206,Demon Empire,(2006),6.3,,1689.0,tt0929261,"https://m.media-amazon.com/images/M/MV5BMTgxNzc2Mjc4NF5BMl5BanBnXkFtZTgwMzUxOTc1MjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Adventure, Drama            ",,105 min,"
    Director:
Dong-oh Jo
| 
    Stars:
Joon-ho Huh, 
Woo-sung Jung, 
Kwang-il Kim, 
Tae-hee Kim
","
    It is AD 924, at the end of the United Shilla Dynasty. Continuous riots sweep the land ruled by a corrupted government. Evil forces are rampant and malicious demons roam the land. YI Kwak, ...                See full summary »
",929261,137910,32158.0,The Restless (2006),Action|Drama|Romance
207,200 Pounds Beauty,(2006),6.8,,6999.0,tt0940642,"https://m.media-amazon.com/images/M/MV5BZTU4MDY4NGEtNGNjMC00ZGJkLWI0NGYtYzFhZTgxYjc2OGYwXkEyXkFqcGdeQXVyNTMyMDkwMTE@._V1_UY98_CR0,0,67,98_AL_.jpg","
Comedy, Drama, Music            ",Not Rated,120 min,"
    Director:
Yong-hwa Kim
| 
    Stars:
Jin-mo Ju, 
Ah-jung Kim, 
Dong-il Sung, 
Hyun-sook Kim
","
    A talented but obese girl, who ghost-sings for a not-so-talented pop star, undergoes extensive plastic surgery to become a slender beauty with a new identity.",940642,158336,18377.0,200 Pounds Beauty (2006),Comedy|Drama|Romance
208,Project Makeover,(2007),5.9,,193.0,tt0969257,"https://m.media-amazon.com/images/M/MV5BMzgwNzQwOTM5NV5BMl5BanBnXkFtZTgwMDI2NzE1MjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Comedy, Romance            ",PG-13,112 min,"
    Director:
Chang-lae Kim
| 
    Stars:
So-Young Ko, 
An Jo, 
Geon Yu, 
Joong-Moon Lee
","
    Feeling her age at thirty, Jung-joo despises how her life has turned out. Relegated to doing simple chores for a designer, she believes that the turning point of her life was hooking up ...                See full summary »
",969257,192191,109507.0,Project Makeover (2007),Comedy|Romance
209,Voice of a Murderer,(2007),6.8,,1623.0,tt0969268,"https://m.media-amazon.com/images/M/MV5BNjk2MjY0ODE2OV5BMl5BanBnXkFtZTgwODI0NzE1MjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama, Thriller            ",Not Rated,122 min,"
    Director:
Jin-pyo Park
| 
    Stars:
Kyung-gu Sol, 
Nam-ju Kim, 
Dong-won Gang, 
Yeong-cheol Kim
","
    One day, the only son of famous news anchor HAN Kyung-bae, disappears without a trace. Soon, the kidnapper calls the mother demanding a $100,000 ransom. The police assign a veteran ...                See full summary »
",969268,144378,104176.0,Voice of a Murderer (2007),Drama|Thriller
210,Cruel Winter Blues,(2006),7.1,,652.0,tt0969367,"https://m.media-amazon.com/images/M/MV5BMjAyMjU2MzYxNl5BMl5BanBnXkFtZTgwMTE4ODc1MjE@._V1_UY98_CR0,0,67,98_AL_.jpg","
Action, Crime, Drama            ",Not Rated,118 min,"
    Director:
Jeong-beom Lee
| 
    Stars:
Kyung-gu Sol, 
Han Sun Jo, 
Moon-hee Na, 
Woo-Sung Choi
","
    Along with a partner, a small-time crook arrives at the hometown of his mentor's killer to seek revenge, but gets caught in a fix upon befriending the killer's mother.",969367,144496,70131.0,Cruel Winter Blues (2006),Crime|Drama
211,Aachi & Ssipak,(2006),6.8,,1579.0,tt0972542,"https://m.media-amazon.com/images/M/MV5BMTcxMDk5MTAzM15BMl5BanBnXkFtZTgwNTk0MTAwMTE@._V1_UY98_CR3,0,67,98_AL_.jpg","
Animation, Action, Comedy            ",PG-13,90 min,"
    Directors:
Jo Beom-jin, 
Zack Keller, 
Ed Skudder
| 
    Stars:
Nick Ainsworth, 
Hyeon-yeong, 
Zack Keller, 
Gyu-hwa Lee
","
    In a future where energy is made from fecal matter, the government rewards defecation with ""juicybars"". Small-time hustlers try to get rich while fending off the mutated Diaper Gang.",972542,135290,22520.0,Aachi and Ssipak (2006),Action|Animation|Horror
212,My Mighty Princess,(2008),6.3,,745.0,tt0985101,"https://m.media-amazon.com/images/M/MV5BODI1Y2M4NTMtMmI5Yi00M2U2LWFiYmYtMGJmZjhmYThlZDMwXkEyXkFqcGdeQXVyNDk4OTYxNjA@._V1_UY98_CR32,0,67,98_AL_.jpg","
Action, Comedy, Romance            ",,122 min,"
    Director:
Jae-young Kwak
| 
    Stars:
Min-a Shin, 
Joo-Wan On, 
Tae-Hyun Cha, 
Jae-Sung Choi
","
    A beautiful martial arts prodigy becomes a ruthless warrior to guard the world against the evil spell.",985101,192183,19627.0,My Mighty Princess (2008),Comedy|Romance
213,No Regret,(2006),6.9,48.0,1756.0,tt0996948,"https://m.media-amazon.com/images/M/MV5BMTM3ODQ5NzQwOF5BMl5BanBnXkFtZTcwMzY3NjU3MQ@@._V1_UY98_CR0,0,67,98_AL_.jpg","
Drama, Romance            ",R,113 min,"
    Director:
Hee-il Leesong
| 
    Stars:
Nam-gil Kim, 
Young-hoon Lee, 
Hyeon-cheol Jo, 
Dong-wook Kim
","
    Sumin is an orphan trying to balance work in a factory with study at an art college and an evening job. One night, a rich young businessman makes an advance on him during one of his driving...                See full summary »
",996948,70678,33199.0,Huhwihaji Anha (No Regret) (2006),Drama
214,Seven Days,(2007),6.8,,1549.0,tt0997229,"https://m.media-amazon.com/images/M/MV5BMzk3MTI1MzQ3NV5BMl5BanBnXkFtZTcwMzU2NTk5Mw@@._V1_UY98_CR1,0,67,98_AL_.jpg","
Crime, Drama, Thriller            ",Not Rated,125 min,"
    Director:
Shin-yeon Won
| 
    Stars:
Yunjin Kim, 
Mi-suk Kim, 
Hee-soon Park, 
Moo-Seong Choi
","
    A successful lawyer who, in order to save her daughter, is pressured into defending the innocence of a man slated to receive the death penalty.",997229,144414,24822.0,Seven Days (2007),Crime
215,Hansel and Gretel,(2007),6.7,,4240.0,tt1002567,"https://m.media-amazon.com/images/M/MV5BNTYzNmViZDktMDI5MS00MjY4LTg4MzEtZDA0MTAyZGJhNTMyXkEyXkFqcGdeQXVyNzAzMjcyOA@@._V1_UY98_CR0,0,67,98_AL_.jpg","
Drama, Fantasy, Horror            ",TV-14,117 min,"
    Director:
Pil-sung Yim
| 
    Stars:
Jeong-myeong Cheon, 
Eun Won-jae, 
Eun-kyung Shim, 
Ji-hee Jin
","
    After meeting an mysterious girl on an dark stretch of road, a young salesman is invited to a beautiful house with bizarre secrets and no way to escape.",1002567,121202,25597.0,Hansel & Gretel (2007),Drama|Fantasy|Horror|Mystery|Thriller
216,"The Gangster, the Cop, the Devil",(2019),6.9,65.0,5789.0,tt10208198,"https://m.media-amazon.com/images/M/MV5BZmJmY2QyMTAtYzEwMy00MzkzLTgzMjQtOWZlZDgwMDJmYTcyXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Crime, Drama            ",Not Rated,109 min,"
    Director:
Won-Tae Lee
| 
    Stars:
Dong-seok Ma, 
Kim Sungkyu, 
Mu-Yeol Kim, 
Bae-soo Jeon
","
    A crime boss teams up with a cop to track down a serial killer.",10208198,205329,581528.0,"The Gangster, The Cop, The Devil (2019)",Action|Crime
217,The Show Must Go On,(2007),6.9,,1229.0,tt1038110,"https://m.media-amazon.com/images/M/MV5BYWNiZWM2OTAtYjg2Mi00NTc2LWJlN2YtYTkwMzVkOGE4NzgxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Comedy, Drama            ",Not Rated,109 min,"
    Director:
Jae-rim Han
| 
    Stars:
Kang-ho Song, 
Dal-su Oh, 
Il-hwa Choi, 
Je-mun Yun
","
    A light hearted action noir about a part time gangster who tries to be a full time daddy and wants to live a peaceful life with his family despite of being in trouble almost all the time, due to his profession.",1038110,204078,55771.0,The Show Must Go On (2007),Action|Drama
218,The Divine Fury,(2019),6.1,33.0,1689.0,tt10550884,"https://m.media-amazon.com/images/M/MV5BNGM5MzNiMTctZTU4Yi00ZGVhLWIyODQtMDdiNjg1Y2M1ODJlXkEyXkFqcGdeQXVyNTUxNTI3MzY@._V1_UX67_CR0,0,67,98_AL_.jpg","
Action, Horror, Thriller            ",Not Rated,129 min,"
    Director:
Joo-hwan Kim
| 
    Stars:
Seo-joon Park, 
Sung-Ki Ahn, 
Do-Hwan Woo, 
Eun-hyung Jo
","
    An MMA fighter helps an exorcist fight evil.",10550884,206305,571627.0,The Divine Fury (2019),Action|Horror
219,Hwang Jin Yi,(2007),6.4,,454.0,tt1059200,"https://m.media-amazon.com/images/M/MV5BMjI3MDExMjc4N15BMl5BanBnXkFtZTgwMDE3NzE1MjE@._V1_UY98_CR0,0,67,98_AL_.jpg","
Biography, Drama, History            ",PG-13,141 min,"
    Director:
Yun-hyeon Jang
| 
    Stars:
Hye-Kyo Song, 
Ji-Tae Yoo, 
Seung-ryong Ryu, 
Myeong-gap Jang
","
    The life of the famous gisaeng (female entertainer), Hwang Jin Yi, who lived in 16th century Korea.",1059200,203463,56247.0,Hwang Jin Yi (2007),Drama|Romance
220,Exit,(2019),7.0,,2795.0,tt10648440,"https://m.media-amazon.com/images/M/MV5BNWE4YmNlMjktM2RhNS00YTA2LWI4OTItNjE5NTgwNjQwZmFhXkEyXkFqcGdeQXVyMTk5Mjk1Mjk@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Comedy            ",Not Rated,103 min,"
    Director:
Sang Geun Lee
| 
    Stars:
Jung-suk Jo, 
Yoon-ah Im, 
Du-shim Ko, 
In-hwan Park
","
    A rock climber tries to save the day when a mysterious white gas envelops an entire district in Seoul, South Korea.",10648440,206741,572164.0,EXIT (2019),Action|Comedy
221,The Guard Post,(2008),5.9,,1620.0,tt1064953,"https://m.media-amazon.com/images/M/MV5BNmE5Y2ZmZjktNzNkZi00YTk0LTg4OTktM2FjZGFmMjUxZmE3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY98_CR1,0,67,98_AL_.jpg","
Horror            ",,121 min,"
    Director:
Su-chang Kong
| 
    Stars:
Ho-jin Chun, 
Hyun-jae Cho, 
Young-hoon Lee, 
Jin-woong Cho
","
    (Korean with English subtitles) A squad of Korean soldiers is sent to investigate a guard post that overlooks the DMZ. Seemingly deserted at first, the squad eventually discovers mysterious...                See full summary »
",1064953,63332,16882.0,"Guard Post, The (G.P. 506) (2008)",Horror
222,"Yobi, the Five Tailed Fox",(2007),6.8,,833.0,tt1077274,"https://m.media-amazon.com/images/M/MV5BYWY5NmE3ZGUtZTcxYy00YTQzLTkwYzMtMTkyYzFhYmMwMWMyXkEyXkFqcGdeQXVyNTgwNzU4NjM@._V1_UY98_CR1,0,67,98_AL_.jpg","
Animation, Fantasy            ",,86 min,"
    Director:
Seong-gang Lee
| 
    Stars:
Ye-jin Son, 
Deok-Hwan Ryu
","
    After losing her family to fox hunters, five-tailed Yobi lives in the forest with some shipwrecked aliens, far away from the humans. When one of her alien friends gets captured by a ...                See full summary »
",1077274,116911,58700.0,"Yobi, The Five-Tailed Fox (2007)",Animation|Fantasy
223,Fate,(2008),5.1,,227.0,tt1092034,"https://m.media-amazon.com/images/M/MV5BMjIzOTY5NDQwMl5BMl5BanBnXkFtZTgwMzEzNzE1MjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama            ",,123 min,"
    Director:
Hae-gon Kim
| 
    Stars:
Seung-heon Song, 
Sang-Woo Kwon, 
Hyunri, 
Ji-ah Min
","
    Four friends bound by destiny and unbeatable in the dark world. When a casino attack goes wrong as a result of betrayal, fate turns them into enemies. Now, forced to aim the gun at each other's hearts, their unavoidable battle begins.",1092034,144332,52418.0,Fate (2008),Mystery|Thriller
224,A Man Who Was Superman,(2008),7.4,,1811.0,tt1119199,"https://m.media-amazon.com/images/M/MV5BMjAzODYyMDk4NV5BMl5BanBnXkFtZTgwODIzNzE1MjE@._V1_UY98_CR0,0,67,98_AL_.jpg","
Comedy, Drama            ",,102 min,"
    Director:
Yoon-Chul Jung
| 
    Stars:
Jung-min Hwang, 
Ji-Hyun Jun, 
Gil-seung Bang, 
Woo-hyuk Choi
","
    A snobbish producer makes a documentary about the extraordinary behavior of her neighbor who believes himself to be Superman.",1119199,157631,35010.0,A Man Who Was Superman (2008),Comedy|Drama
225,Epitaph,(2007),6.4,,984.0,tt1124378,"https://m.media-amazon.com/images/M/MV5BNjNjNDFjYmItODkwNS00MzA2LWE3NjAtOTI2YTE2NGI2MDkzXkEyXkFqcGdeQXVyNjgwNTk4Mg@@._V1_UY98_CR0,0,67,98_AL_.jpg","
Drama, Horror            ",Not Rated,98 min,"
    Directors:
Beom-sik Jeong, 
Sik Jung
| 
    Stars:
Jae-Hwan Choi, 
Mu-song Jeon, 
Jin-an Jeong, 
Goo Jin
","
    A series of horrifying events plague a Korean hospital in the 1940s.",1124378,103446,77449.0,Epitaph (2007),Horror
226,Crossing,(2008),7.6,,1076.0,tt1133922,"https://m.media-amazon.com/images/M/MV5BMzM2NWRiZWItZjA2ZS00ZjRlLWExMjgtNWFlMmYxNmUyMzBkXkEyXkFqcGdeQXVyNTUxNDM2OTA@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama            ",,107 min,"
    Director:
Tae-gyun Kim
| 
    Stars:
In-Pyo Cha, 
Myeong-cheol Shin, 
Young-hwa Seo, 
In-gi Jeong
","
    About a young boy in North Korea who wants to find his father who is forced to become a refugee in South Korea.",1133922,200738,49556.0,Crossing (2008),Drama
227,Big Bang,(2007),6.7,,315.0,tt1135774,"https://m.media-amazon.com/images/M/MV5BM2M2ZmNkNTUtNzIxZS00MGFmLWE1MDItYmM1OWViMDhkZTg4XkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Comedy, Drama            ",,118 min,"
    Director:
Jeong-woo Park
| 
    Stars:
Seong-jin Kang, 
Hang-Seon Jang, 
Woo-seong Kam, 
Soo-Ro Kim
","
    After Park Man-su's wife asks for a divorce, the conservative salesman decides that he'll no longer play by the rules. Though a series of mishaps, Man-su becomes an unwitting fugitive from justice.",1135774,179861,58498.0,Big Bang (2007),Action|Comedy|Drama
228,Le Grand Chef,(2007),6.6,,585.0,tt1135972,"https://m.media-amazon.com/images/M/MV5BMjI3MjQ1NTgyNF5BMl5BanBnXkFtZTgwNDIyMjA2MDE@._V1_UY98_CR3,0,67,98_AL_.jpg","
Comedy, Drama            ",,113 min,"
    Director:
Yun-su Jeon
| 
    Stars:
Kang-woo Kim, 
Won-hee Im, 
Lee Hana, 
Kil-kang Ahn
","
    A young, incredibly talented chef quits the profession after a contest to head a world-class restaurant ends in tragedy. Retiring to a small rural town with his grandfather, he finds a new ...                See full summary »
",1135972,165133,82406.0,Best Chef (2007),Comedy|Drama
229,Soo: Revenge for a Twisted Fate,(2007),6.1,,369.0,tt1137481,"https://m.media-amazon.com/images/M/MV5BOTcxOTI1OTY0N15BMl5BanBnXkFtZTgwNDY1NzE1MjE@._V1_UY98_CR0,0,67,98_AL_.jpg","
Action, Drama, Thriller            ",Not Rated,122 min,"
    Director:
Yôichi Sai
| 
    Stars:
Jin-hee Ji, 
Seong-Yeon Kang, 
Man-seok Oh, 
Gi-yeong Lee
","
    A legendary assassin and a renowned problem solver, Soo has been searching for the twin brother he has not seen since their days in an orphanage. But his brother is murdered when he turns ...                See full summary »
",1137481,82529,52445.0,Soo (Art of Revenge) (2007),Action|Crime|Drama|Thriller
230,A Better Tomorrow,(2010),5.9,,991.0,tt1138442,"https://m.media-amazon.com/images/M/MV5BMTc2ODcyMzI2Nl5BMl5BanBnXkFtZTgwOTY2MDE0MjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Crime, Drama            ",R,124 min,"
    Director:
Hae-sung Song
| 
    Stars:
Jin-mo Ju, 
Seung-heon Song, 
Kang-woo Kim, 
Han Sun Jo
","
    Arms trafficker Hyuk and Young-chun are practically brothers and nothing can separate them. When the two managed to escape from North Korea, they left behind Hyuk's younger brother Chul. ...                See full summary »
",1138442,144282,58959.0,"Better Tomorrow, A (Moo-jeok-ja) (2010)",Action|Drama|Thriller
231,Once Upon a Time in Corea,(2008),5.9,,263.0,tt1138457,"https://m.media-amazon.com/images/M/MV5BN2RhNjI5ODYtYTA3Yi00YzU0LWFmM2QtZjM2YWYzMTRlNjc4XkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Adventure, Comedy            ",,110 min,"
    Director:
Yong-ki Jeong
| 
    Stars:
Kil-kang Ahn, 
Hie-bong Jo, 
Eung-soo Kim, 
Su-hyeon Kim
","
    Set during the final days of the Japanese occupation of Korea, an adventurer and a jazz singer team up to steal a priceless diamond.",1138457,144324,32149.0,Once Upon a Time (2008),Action|Adventure|Comedy|Crime|Drama|Romance|Thriller
232,Tidal Wave,(2009),5.6,,3726.0,tt1153040,"https://m.media-amazon.com/images/M/MV5BODA1MTE2OTIyM15BMl5BanBnXkFtZTgwMTA1MTE0MjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Drama            ",R,120 min,"
    Director:
JK Youn
| 
    Stars:
Ji-Won Ha, 
Myeong-hoon Park, 
Min-ki Lee, 
Kyung-gu Sol
","
    A woman named Yeon-hee (Ha Ji-won) lives in Busan with her boyfriend Man-sik (Sol Kyung-gu) near Haeundae Beach. But, when they find out a tsunami will hit the city, They realize they only have 10 minutes to escape!",1153040,104590,33196.0,Tidal Wave (2009),Drama
233,A Frozen Flower,(2008),7.1,,3609.0,tt1155053,"https://m.media-amazon.com/images/M/MV5BMWZhNjQ4ZTItNDM0NS00NGEzLWE5YjAtMmJmM2RhMTMwNzNkXkEyXkFqcGdeQXVyMzQ2MDUxMTg@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama, History, Romance            ",,133 min,"
    Director:
Ha Yoo
| 
    Stars:
In-Sung Jo, 
Jin-mo Ju, 
Ji-Hyo Song, 
Jin-woong Cho
","
    A historical drama set in the Koryo dynasty and focused on the relationship between a king and his bodyguard.",1155053,135759,17903.0,A Frozen Flower (2008),Drama
234,Love Now,(2007),6.1,,329.0,tt1159223,"https://m.media-amazon.com/images/M/MV5BODc0MzAxMzg5NF5BMl5BanBnXkFtZTgwNTc2NzE1MjE@._V1_UY98_CR0,0,67,98_AL_.jpg","
Adventure, Drama            ",,116 min,"
    Director:
Yun-su Chong
| 
    Stars:
Uhm Junghwa, 
Dong-geon Lee, 
Yong-woo Park, 
Chae-Young Han
","
    Vibrant and charming, but as passionate as one can get when it comes to work, fashion consultant Yu-Na (Uhm Jung-Hwa) lead on a cheerful life with her husband - humorous and sentimental ...                See full summary »
",1159223,149780,41186.0,Love Now (2007),Romance
235,Dream,(2008),6.6,,3559.0,tt1165253,"https://m.media-amazon.com/images/M/MV5BNDlmZWQ3MWItNTE2OC00Yjk2LThiYjktN2M0ZTllZGU1YjhkXkEyXkFqcGdeQXVyNTY2MTMwOTQ@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama, Fantasy, Mystery            ",Not Rated,95 min,"
    Director:
Ki-duk Kim
| 
    Stars:
Joe Odagiri, 
Nayoung Lee, 
Mi-hee Chang, 
Tae-Hyun Jin
","
    In the aftermath of a car crash, a man discovers his dreams are tied to a stranger's sleepwalking.",1165253,78585,8652.0,Dream (Bi-mong) (2008),Drama|Fantasy|Mystery|Romance
236,Crush and Blush,(2008),6.3,,451.0,tt1173949,"https://m.media-amazon.com/images/M/MV5BYWIyMmFmNWMtNDE3Yi00NTNhLWE1Y2MtMDRjMDVjYjM2YjExXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_UY98_CR0,0,67,98_AL_.jpg","
Comedy            ",,101 min,"
    Director:
Kyoung-mi Lee
| 
    Stars:
Hyo-Jin Kong, 
Sung-Woo Bae, 
Woo-seul-hye Hwang, 
Bong Joon Ho
","
    An awkward and unpopular high school teacher tries to stop two of her colleagues from falling in love.",1173949,167086,52415.0,Crush and Blush (2008),Comedy
237,Night and Day,(2008),7.1,73.0,948.0,tt1176096,"https://m.media-amazon.com/images/M/MV5BMjc2NzE1ODQxNF5BMl5BanBnXkFtZTcwOTczMDYwMw@@._V1_UX67_CR0,0,67,98_AL_.jpg","
Drama            ",Not Rated,144 min,"
    Director:
Sang-soo Hong
| 
    Stars:
Yeong-ho Kim, 
Su-jeong Hwang, 
Eun-hye Park, 
Boris Baum
","
    ""Night and Day"" is centered around the mixed emotions found in traveling. Characters in the film are Sung-nam Kim, an artist selected by the Korean government that escaped from Seoul and ...                See full summary »
",1176096,86768,57859.0,Night and Day (Bam gua nat) (2008),Drama
238,The Divine Weapon,(2008),6.0,,716.0,tt1185594,"https://m.media-amazon.com/images/M/MV5BMTcyNjY3MzY3OV5BMl5BanBnXkFtZTgwOTQzNzE1MjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Adventure, Drama            ",Not Rated,134 min,"
    Director:
Yoo-jin Kim
| 
    Stars:
Jae-yeong Jeong, 
Eun-jeong Han, 
Joon-ho Huh, 
Sung-Ki Ahn
","
    An historical, epic tale of Korea's creation of Singijeon, a variation of the Chinese fire arrow.",1185594,141072,50341.0,The Divine Weapon (2008),Action|Adventure|Drama
239,The Chaser,(2008),7.9,64.0,55043.0,tt1190539,"https://m.media-amazon.com/images/M/MV5BY2ViOTU5MDQtZTRiZi00YjViLWFiY2ItOTRhNWYyN2ZiMzUyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Crime, Thriller            ",Not Rated,125 min,"
    Director:
Hong-jin Na
| 
    Stars:
Yoon-seok Kim, 
Jung-woo Ha, 
Yeong-hie Seo, 
Yoo-Jeong Kim
","
    A disgraced ex-policeman who runs a small ring of prostitutes finds himself in a race against time when one of his women goes missing.",1190539,73808,13855.0,"Chaser, The (Chugyeogja) (2008)",Crime|Drama|Thriller
240,Going by the Book,(2007),7.4,,1634.0,tt1193460,"https://m.media-amazon.com/images/M/MV5BNzgzNjgyMjUxOF5BMl5BanBnXkFtZTgwMzI1NzE1MjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Comedy            ",,102 min,"
    Director:
Hee-chan Ra
| 
    Stars:
Jae-yeong Jeong, 
Byung-ho Son, 
Young-eun Lee, 
Chang-Seok Ko
","
    Things get out of control when Doman, an eager and saintly traffic cop, is asked the play the role of the bank robber in a robbery intervention police training program.",1193460,139495,38963.0,Going By The Book (2007),Action|Comedy|Crime
241,Black House,(2007),6.2,,963.0,tt1193490,"https://m.media-amazon.com/images/M/MV5BMTQzMzg4MTQ0MV5BMl5BanBnXkFtZTgwNDkzNzE1MjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Horror, Thriller            ",PG-13,104 min,"
    Director:
Terra Shin
| 
    Stars:
Su-han Choi, 
Jung-min Hwang, 
In-gi Jeong, 
Shin-il Kang
","
    Jun-oh, an insurance claims agent, faces off with a client who he suspects of committing murders with the intention of collecting insurance premiums.",1193490,144308,107976.0,Black House (2007),Horror|Thriller
242,Chaw,(2009),5.7,,998.0,tt1198396,"https://m.media-amazon.com/images/M/MV5BYWM1MmNhZGYtMzBiMy00OWMxLTgxODAtMDBmNThmZmI5NDg1L2ltYWdlXkEyXkFqcGdeQXVyNjM2NTM3ODA@._V1_UY98_CR0,0,67,98_AL_.jpg","
Action, Comedy, Horror            ",R,121 min,"
    Director:
Jeong-won Shin
| 
    Stars:
Tae-woong Eom, 
Seong-kwang Ha, 
Yoo-i Ha, 
Philip Hersh
","
    A black comedy about the events that are set into motion in a town after a man-eating boar goes on a rampage.",1198396,201156,59450.0,Chaw (2009),Comedy|Horror|Thriller
